timestamp,X,CS,U
2299.5,"[3.913066118775499, 45.24186081577667, -133.996195210871, 2.331904668943756, -0.04905297505383806, 0.3840679507288165]","[-134.4980032062021, 2.3324205408552126]","[1.0000000123102284, 0.9999999901320507, 0.5, 0.6521132034940675, 0.250000009249757, 0.8471888020332802, 0.9999999957552675]"
2300.0,"[3.9130609747455813, 45.241854972108776, -133.8041612355066, 2.3367125715408767, -0.04509215389023003, 0.3792957175692837]","[-134.7987323684544, 2.3371476085903597]","[1.0000000123189487, 0.9999999901509764, 0.5, 0.6646132034940675, 0.262500009249757, 0.8346888020332802, 0.9874999957552675]"
2300.5,"[3.913055790426172, 45.241849142791736, -133.61451337672196, 2.341491818517765, -0.04137949891615723, 0.374296340759304]","[-135.09032432766438, 2.3418574250189064]","[1.0000000123189487, 0.9999999901509764, 0.5, 0.6771132034940675, 0.27500000924975704, 0.8221888020332802, 0.9749999957552674]"
2301.0,"[3.9130505667737947, 45.241843327320275, -133.4273652063423, 2.3462425803856095, -0.03790117369948169, 0.36907908316144794]","[-135.3730449573994, 2.346548687963308]","[1.0000000123189487, 0.9999999901509764, 0.5, 0.6896132034940675, 0.28750000924975705, 0.8096888020332802, 0.9624999957552675]"
2301.5,"[3.9130453047165137, 45.241837525198115, -133.2428256647616, 2.350965026680069, -0.03464342108527848, 0.36365248135058315]","[-135.64715997391784, 2.351220262607761]","[1.0000000123189487, 0.9999999901509764, 0.5, 0.7021132034940675, 0.30000000924975706, 0.7971888020332802, 0.9499999957552676]"
2302.0,"[3.913040005154025, 45.241831735938625, -133.06099942408628, 2.3556593259661884, -0.03155427080390257, 0.35795061440731685]","[-135.9129345696408, 2.35587065264998]","[1.0000000123189487, 0.9999999901509764, 0.5, 0.7029805461220464, 0.31250000924975707, 0.7846888020332802, 0.9374999957552675]"
2302.5,"[3.9130346688646376, 45.24182595915298, -132.88202411688263, 2.360325645781841, -0.02862236988627866, 0.3519862456381945]","[-136.17156429884366, 2.3604991832647118]","[1.0000000123189487, 0.9999999901509764, 0.5, 0.7029805461220464, 0.3250000092497571, 0.7721888020332802, 0.9249999957552675]"
2303.0,"[3.9130292966085882, 45.241820194455435, -132.70603099406352, 2.364964152744112, -0.02583958215540039, 0.3457773990689324]","[-136.42321555659137, 2.365105310080429]","[1.0000000123189487, 0.9999999901509764, 0.5, 0.7029805461220464, 0.3375000092497571, 0.7596888020332802, 0.9124999957552676]"
2303.5,"[3.9130238891354163, 45.24181444145673, -132.53314229452906, 2.369575012556082, -0.02319793349961226, 0.3393413895612144]","[-136.66798061971977, 2.3696885627121573]","[1.0000000123189487, 0.9999999901509764, 0.5, 0.7029805461220464, 0.3500000092497571, 0.7471888020332802, 0.8999999957552677]"
2304.0,"[3.9130184471836382, 45.241808699764604, -132.36347159974846, 2.3741583900064085, -0.020689612342326212, 0.3326948430103159]","[-136.9059549209745, 2.3742485381477434]","[1.0000000123189487, 0.9999999901509764, 0.5, 0.7029805461220464, 0.3625000092497571, 0.7346888020332802, 0.8874999957552677]"
2304.5,"[3.9130129714804367, 45.241802968984516, -132.19712417824329, 2.3787144489694003, -0.018306970062040986, 0.3258537159468088]","[-137.13723675012125, 2.37878489462344]","[1.0000000123189487, 0.9999999901509764, 0.5, 0.7029805461220464, 0.3750000092497571, 0.7221888020332802, 0.8749999957552677]"
2305.0,"[3.9130074627414086, 45.24179724872015, -132.0341973202699, 2.3832433524063372, -0.015905111071773094, 0.31911506362212616]","[-137.3619269671878, 2.383296424985193]","[1.0000000123101576, 0.9999999901824221, 0.5, 0.7154805461220464, 0.38750000924975714, 0.7346888020332802, 0.8624999957552677]"
2305.5,"[3.9130019213418494, 45.24179153889426, -131.87463978845884, 2.3877452621807005, -0.013535140771720591, 0.31231004910006904]","[-137.58343207235737, 2.3877836244312616]","[1.0000000123101576, 0.9999999901824221, 0.5, 0.7155887780120553, 0.4000000092497572, 0.7356496718417789, 0.8499999957552676]"
2306.0,"[3.91299634777299, 45.24178583930879, -131.71848476390878, 2.3922203392297563, -0.011203122781077043, 0.3054307779345923]","[-137.8005776028757, 2.3922465720290162]","[1.0000000123101576, 0.9999999901824221, 0.5, 0.7155887780120553, 0.41250000924975716, 0.7356496718417789, 0.8374999957552678]"
2306.5,"[3.9129907425420067, 45.24178014974098, -131.56576937494148, 2.3966687435712415, -0.008908968163451523, 0.29847914526976493]","[-138.01319256128446, 2.3966853018544363]","[1.0000000123101576, 0.9999999901824221, 0.5, 0.7155887780120553, 0.42500000924975717, 0.7356496718417789, 0.8249999957552677]"
2307.0,"[3.912985106157658, 45.241774469957484, -131.4165298023066, 2.4010906343040346, -0.0066525841509500645, 0.291456992300951]","[-138.22125003443966, 2.401099850280791]","[1.0000000123101576, 0.9999999901824221, 0.5, 0.7155887780120553, 0.43750000924975724, 0.7356496718417789, 0.8124999957552677]"
2307.5,"[3.9129794391301758, 45.24176879971436, -131.27080130615613, 2.4054861696134897, -0.004433874298202451, 0.28436610783963057]","[-138.42472399547862, 2.4054902559443203]","[1.0000000123101576, 0.9999999901824221, 0.5, 0.7155887780120553, 0.4500000092497572, 0.7356496718417789, 0.7999999957552676]"
2308.0,"[3.912973741971158, 45.24176313875735, -131.12861825223632, 2.4098555067767893, -0.0022527386319085613, 0.2772082298292988]","[-138.62358927497354, 2.409856559709262]","[1.0000000123101576, 0.9999999901824221, 0.5, 0.7155887780120553, 0.46250000924975715, 0.7356496718417789, 0.7874999957552675]"
2308.5,"[3.9129680151934747, 45.24175748682198, -130.99001413732168, 2.4141988021683125, -0.00010907379603837487, 0.26998504681401453]","[-138.8178215330572, 2.414198804632296]","[1.0000000123101576, 0.9999999901824221, 0.5, 0.7155887780120553, 0.4750000092497572, 0.7356496718417789, 0.7749999957552677]"
2309.0,"[3.912962259311184, 45.24175184363369, -130.85502161391466, 2.418516211265017, 0.0019972268071843705, 0.2626981993611176]","[-139.00739723238354, 2.418517035926481]","[1.0000000123101576, 0.9999999901824221, 0.5, 0.7155887780120553, 0.48750000924975717, 0.7356496718417789, 0.7624999957552676]"
2309.5,"[3.9129564748394445, 45.241746208908054, -130.72367251423412, 2.4228078886518314, 0.004066272880388877, 0.25534928143958646]","[-139.19229361194135, 2.4228113009247507]","[1.0000000123101576, 0.9999999901824221, 0.5, 0.7155887780120553, 0.5000000092497572, 0.7356496718417789, 0.7499999957552675]"
2310.0,"[3.9129506622944525, 45.241740582350886, -130.59599787351434, 2.4267344702913727, 0.006155270945477495, 0.2480137582949779]","[-139.3724886617029, 2.426742276522326]","[1.0000000123023303, 0.9895652075737265, 0.5, 0.726952971395381, 0.5125000092497572, 0.7481496718417789, 0.7374999957552677]"
2310.5,"[3.9129448228752435, 45.24173496458292, -130.47199099436685, 2.4303001316245822, 0.008259265106527454, 0.24068455887120527]","[-139.54932922961245, 2.430314165953563]","[1.0000000123023303, 0.9791304249650308, 0.5, 0.726952971395381, 0.5250000092497572, 0.7606496718417789, 0.7249999957552676]"
2311.0,"[3.912938957786274, 45.24172935619334, -130.35164871493126, 2.433509040917442, 0.010373173336669697, 0.23335458898602637]","[-139.72272537194175, 2.433531149369574]","[1.0000000123023303, 0.9686956423563351, 0.5, 0.726952971395381, 0.5375000092497573, 0.773149671841779, 0.7124999957552676]"
2311.5,"[3.912933068237569, 45.24172375773956, -130.23497142043823, 2.4363653592845482, 0.012491788324004844, 0.2260167315373787]","[-139.8925810958744, 2.4363973831658203]","[1.0000000123023303, 0.9582608597476395, 0.5, 0.726952971395381, 0.5500000092497572, 0.7856496718417789, 0.6999999957552675]"
2312.0,"[3.912927155444881, 45.24171816974684, -130.12196305466955, 2.4388732407147673, 0.014609778314052716, 0.21866384670546088]","[-140.05879423960093, 2.4389169993866]","[1.0000000123023303, 0.9478260771389438, 0.5, 0.726952971395381, 0.5625000092497572, 0.7981496718417789, 0.6874999957552675]"
2312.5,"[3.9129212206298587, 45.241712592708105, -130.01263113131682, 2.441036832099113, 0.01672168794687772, 0.21128877215434105]","[-140.22125635111422, 2.4410941052143538]","[1.0000000123023303, 0.9373912945302482, 0.5, 0.726952971395381, 0.5750000092497572, 0.8106496718417789, 0.6749999957552676]"
2313.0,"[3.9129152650202403, 45.241707027083585, -129.90698674523966, 2.442860273260802, 0.018821939088930005, 0.20388432323311412]","[-140.3798525654717, 2.4429327825519285]","[1.0000000123023303, 0.9269565119215525, 0.5, 0.726952971395381, 0.5875000092497572, 0.8231496718417789, 0.6624999957552675]"
2313.5,"[3.9129092898500364, 45.241701473300495, -129.8050445836231, 2.444347696987423, 0.020904831659639172, 0.19644329317659603]","[-140.53446148022, 2.4444370877063775]","[1.0000000123023303, 0.9165217293128568, 0.5, 0.726952971395381, 0.6000000092497573, 0.835649671841779, 0.6499999957552675]"
2314.0,"[3.9129032963597483, 45.24169593175277, -129.7068229370348, 2.4455032290651793, 0.02296454445279426, 0.1889584533055137]","[-140.68495502899594, 2.4456110511833526]","[1.0000000123023303, 0.9060869467041611, 0.5, 0.726952971395381, 0.6125000092497572, 0.8481496718417789, 0.6374999957552675]"
2314.5,"[3.9128972857965802, 45.24169040280079, -129.61234371038202, 2.446330988315143, 0.02499513595274047, 0.18142255322611836]","[-140.831198352927, 2.4464586776016146]","[1.0000000123023303, 0.8956521640954656, 0.5, 0.726952971395381, 0.6250000092497572, 0.8606496718417789, 0.6249999957552675]"
2315.0,"[3.9128912594146663, 45.24168488677097, -129.52163243376899, 2.4468350866312485, 0.027021759936426255, 0.1737682026459045]","[-140.97304966977413, 2.4469842902396843]","[1.000000012290876, 0.8852173814867699, 0.5, 0.7394529713953809, 0.6375000092497572, 0.8731496718417789, 0.6124999957552675]"
2315.5,"[3.912885218403959, 45.24167938403157, -129.43474833244605, 2.4470196290000112, 0.029044121572973244, 0.16597783244583716]","[-141.1110909857779, 2.4471919879137594]","[1.000000012290876, 0.8747825988780742, 0.5, 0.751952971395381, 0.6500000092497573, 0.8856496718417789, 0.5999999957552674]"
2316.0,"[3.912879163951645, 45.24167389492782, -129.3517594162231, 2.4468887135831, 0.03106188571364275, 0.15803387564297058]","[-141.24527377595012, 2.447085862286905]","[1.000000012290876, 0.8643478162693785, 0.5, 0.7644529713953809, 0.6625000092497573, 0.898149671841779, 0.5874999957552675]"
2316.5,"[3.912873097242742, 45.241668419781355, -129.27274247840163, 2.4464464317649357, 0.03307467715670104, 0.1499187668630115]","[-141.37553944081114, 2.446669997724337]","[1.000000012290876, 0.8539130336606828, 0.5, 0.7769529713953809, 0.6750000092497572, 0.9106496718417789, 0.5749999957552675]"
2317.0,"[3.9128670194606943, 45.24166295888959, -129.19778309497013, 2.4456968682016766, 0.035082080909776846, 0.14161494183600196]","[-141.5018193275785, 2.445948471152336]","[1.000000012290876, 0.8434782510519871, 0.5, 0.789452971395381, 0.6875000092497573, 0.9231496718417789, 0.5624999957552674]"
2317.5,"[3.912860931787972, 45.241657512525094, -129.12697562405214, 2.4446441008717823, 0.03708364244976776, 0.13310483691427277]","[-141.62403474820164, 2.4449253519206975]","[1.000000012290876, 0.8330434684432916, 0.5, 0.8019529713953808, 0.7000000092497574, 0.9356496718417789, 0.5499999957552675]"
2318.0,"[3.9128548354066397, 45.24165208093498, -129.06042320559501, 2.4432922011281115, 0.03903533112895661, 0.12445473876844919]","[-141.74209699452902, 2.4436040058016353]","[1.000000012290876, 0.8226086858345959, 0.5, 0.8042331823047538, 0.7125000092497573, 0.9481496718417789, 0.5374999957552675]"
2318.5,"[3.9128487315976, 45.24164666423358, -128.99819583621078, 2.4416452337758368, 0.04092093313490455, 0.11567580910551707]","[-141.85488666200854, 2.441988118396339]","[1.000000012290876, 0.8121739032259002, 0.5, 0.8042331823047538, 0.7250000092497573, 0.960649671841779, 0.5249999957552675]"
2319.0,"[3.912842621673685, 45.24164126247421, -128.94035793165804, 2.439707257079744, 0.042733305653826985, 0.10676116984682975]","[-141.96196710947675, 2.4400814813566516]","[1.000000012290876, 0.8017391206172045, 0.5, 0.8042331823047538, 0.7375000092497573, 0.9731496718417789, 0.5124999957552675]"
2319.5,"[3.9128365069581976, 45.24163587567241, -128.8869773467346, 2.437482322805699, 0.04446519587637074, 0.09770390664000966]","[-142.06311808076828, 2.437887861989265]","[1.000000012290876, 0.7913043380085089, 0.5, 0.8042331823047538, 0.7500000092497574, 0.9856496718417789, 0.4999999957552675]"
2320.0,"[3.9128303887852094, 45.24163050380574, -128.8381253934146, 2.4349744762752126, 0.04617511460817432, 0.0883702010726926]","[-142.15811146766595, 2.4354122528477236]","[1.0000000122620187, 0.7808695553998132, 0.5, 0.8167331823047539, 0.7625000092497575, 0.9981496718417789, 0.4874999957552674]"
2320.5,"[3.9128242683512267, 45.24162514697578, -128.79394029287826, 2.4321877563901815, 0.047868775825615835, 0.07875225284918594]","[-142.24826058326263, 2.4326587722147446]","[1.0000000122620187, 0.7704347727911176, 0.5, 0.8292331823047538, 0.7750000092497573, 0.9999999950202605, 0.47499999575526747]"
2321.0,"[3.9128181468407424, 45.24161980527188, -128.75456416645366, 2.4291261957628834, 0.04955369444794401, 0.06884468489760392]","[-142.33357330847966, 2.4296315859765443]","[1.0000000122620187, 0.7599999901824219, 0.5, 0.8417331823047538, 0.7875000092497574, 0.9999999950202605, 0.4624999957552674]"
2321.5,"[3.9128120254222574, 45.241614478775816, -128.72014182400486, 2.425793820774403, 0.051236889427779014, 0.05864117084790883]","[-142.41409631968048, 2.4263348655421644]","[1.0000000122620187, 0.7495652075737262, 0.5, 0.8542331823047539, 0.8000000092497574, 0.9999999950202605, 0.44999999575526745]"
2322.0,"[3.9128059052493778, 45.24160916756079, -128.69082123858092, 2.4221946516341886, 0.05292545748203096, 0.0481352876892379]","[-142.48986252729003, 2.4227727987689955]","[1.0000000122620187, 0.7391304249650306, 0.5, 0.8667331823047538, 0.8125000092497573, 0.9999999950202605, 0.4374999957552675]"
2322.5,"[3.9127997874606195, 45.24160387169187, -128.6667535947363, 2.418332702440863, 0.05462657228143404, 0.037320518548373253]","[-142.56090429468966, 2.418949590647591]","[1.0000000122620187, 0.7286956423563349, 0.5, 0.8792331823047539, 0.8250000092497574, 0.9999999950202605, 0.4249999957552674]"
2323.0,"[3.9127936731792436, 45.24159859122642, -128.6480933354621, 2.41421198124425, 0.0563474836524711, 0.02619025538603611]","[-142.62725358240522, 2.414869464235542]","[1.0000000122620187, 0.7182608597476392, 0.5, 0.8917331823047538, 0.8375000092497574, 0.9999999950202605, 0.41249999575526747]"
2323.5,"[3.9127875635130582, 45.241593326214456, -128.63499820776912, 2.409836490108575, 0.05809551679134859, 0.014737801612779489]","[-142.68894209383328, 2.4105366618514785]","[1.0000000122620187, 0.7078260771389436, 0.5, 0.9042331823047538, 0.8500000092497575, 0.9999999950202605, 0.3999999957552674]"
2324.0,"[3.9127814595542225, 45.24158807669914, -128.62762930696272, 2.405210225176809, 0.059878071489686345, 0.0029563746261780837]","[-142.74600142273124, 2.4059554465410202]","[1.0000000122620187, 0.697391294530248, 0.5, 0.9167331823047539, 0.8625000092497576, 0.9999999950202605, 0.38749999575526745]"
2324.5,"[3.9127753623790418, 45.2415828427171, -128.62615111964962, 2.4003371767361203, 0.06165786213757263, -0.009074687314535274]","[-142.7984632025705, 2.4011289540515945]","[1.0000000122620187, 0.6869565119215523, 0.5, 0.9240329817726514, 0.8750000092497574, 0.9999999950202605, 0.37499999575526743]"
2325.0,"[3.9127692731483408, 45.24157762418847, -128.63068846330688, 2.3952213293027462, 0.0632638818738408, -0.021019961078657983]","[-142.84529156504823, 2.3960566635821787]","[1.0000000121057968, 0.6765217293128566, 0.5, 0.9115329817726513, 0.8875000092497574, 0.9999999950202163, 0.3624999957552674]"
2325.5,"[3.912763193404034, 45.241572420591574, -128.6411984438462, 2.3898666617251614, 0.0646920561032778, -0.03287147780345294]","[-142.88228690657306, 2.3907420862460755]","[1.0000000121057968, 0.6660869467041609, 0.5, 0.8990329817726513, 0.9000000092497574, 0.9999999950202163, 0.3499999957552674]"
2326.0,"[3.9127571246786834, 45.24156723139349, -128.65763418274796, 2.3842771470593465, 0.06593850376470632, -0.044621786183508545]","[-142.9093804691663, 2.3851887556896174]","[1.0000000121057968, 0.6556521640954652, 0.5, 0.8865329817726513, 0.9125000092497574, 0.9999999950202163, 0.3374999957552674]"
2326.5,"[3.9127510684948956, 45.24156205605176, -128.67994507583973, 2.3784567526397913, 0.06699953469044695, -0.05626393730694188]","[-142.9265085183645, 2.379400231534526]","[1.0000000121057968, 0.6452173814867697, 0.5, 0.8740329817726513, 0.9250000092497573, 0.9999999950202163, 0.3249999957552674]"
2327.0,"[3.9127450263647954, 45.24155689401598, -128.70807704449317, 2.3724094401500158, 0.06787164702017971, -0.0677914699397304]","[-142.93361198025116, 2.373380102761069]","[1.0000000121057968, 0.634782598878074, 0.5, 0.8615329817726514, 0.9375000092497572, 0.9999999950202163, 0.3124999957552674]"
2327.5,"[3.912738999789504, 45.24155174472929, -128.74197277946303, 2.3661391656942508, 0.06855152466781073, -0.07919839624451265]","[-142.9306360909687, 2.367131991031883]","[1.0000000121057968, 0.6243478162693783, 0.5, 0.8490329817726513, 0.9500000092497572, 0.9999999950202163, 0.29999999575526737]"
2328.0,"[3.9127329902586916, 45.24154660763, -128.7815719775853, 2.359649879870232, 0.06907871769608134, -0.09056139331804045]","[-142.91753005845257, 2.360660802574172]","[1.0000000121057968, 0.6139130336606826, 0.5, 0.8409750338246104, 0.9625000092497573, 0.9999999950202163, 0.28749999575526736]"
2328.5,"[3.912726999153935, 45.241541482258015, -128.82685267424432, 2.352945527822514, 0.0695303479670614, -0.10202815199386966]","[-142.89528225180925, 2.353972626473891]","[1.0000000121057968, 0.6034782510519869, 0.5, 0.8409750338246104, 0.9750000092497572, 0.9999999950202163, 0.27499999575526735]"
2329.0,"[3.912721027667336, 45.2415363683437, -128.87786675024122, 2.346030049324468, 0.06990672583240802, -0.11359584079204364]","[-142.86576471376213, 2.3470713544010486]","[1.0000000121057968, 0.5930434684432913, 0.5, 0.8409750338246104, 0.9875000092497571, 0.9999999950202163, 0.26249999575526733]"
2329.5,"[3.91271507698104, 45.241531265611435, -128.93466467063723, 2.3389073789389783, 0.0702081653327405, -0.1252617156260299]","[-142.82892106800074, 2.3399608786760924]","[1.0000000121057968, 0.5826086858345957, 0.5, 0.8409750338246104, 1.0000000029721372, 0.9999999950202163, 0.2499999957552673]"
2330.0,"[3.9127091482670995, 45.24152617378031, -128.99729552845025, 2.3313860900055903, 0.07019627020898954, -0.1365633645537413]","[-142.78469542530198, 2.332442628881321]","[0.9683098712607264, 0.5721739032259, 0.5, 0.8284750338246104, 1.0000000025739153, 0.9999999952638378, 0.23749999575526728]"
2330.5,"[3.912703243709039, 45.24152109241936, -129.06557721072713, 2.323503022334793, 0.06987615764511605, -0.1475152484656848]","[-142.72731598486533, 2.324553499536236]","[0.936619730415656, 0.5617391206172043, 0.5, 0.8159750338246103, 1.0000000025739153, 0.9999999952638378, 0.22499999575526727]"
2331.0,"[3.9126973653681993, 45.24151602105848, -129.13933483495998, 2.3152933719726816, 0.0692528690941953, -0.15813144778916283]","[-142.65699536720714, 2.3163288536342175]","[0.9049295895705857, 0.5513043380085086, 0.5, 0.8034750338246104, 1.0000000025739153, 0.9999999952638378, 0.21249999575526726]"
2331.5,"[3.9126915151891453, 45.241510959191444, -129.21840055885457, 2.3067907264781837, 0.06833137192214248, -0.16842567159111418]","[-142.57393160458608, 2.3078025548461696]","[0.8732394487255153, 0.540869555399813, 0.5, 0.7909750338246104, 1.0000000025739153, 0.9999999952638378, 0.19999999575526725]"
2332.0,"[3.9126856950049596, 45.24150590627889, -129.3026133946501, 2.298027099845687, 0.06711656101126992, -0.1784112664312786]","[-142.4783093644974, 2.299006999638574]","[0.8415493078804449, 0.5304347727911173, 0.5, 0.7784750338246104, 1.0000000025739153, 0.9999999952638378, 0.18749999575526724]"
2332.5,"[3.9126799065424787, 45.241500861750964, -129.39181902786575, 2.2890329670887937, 0.06561326032892477, -0.1881012249837978]","[-142.37030109714482, 2.2899731492640516]","[0.8098591670353745, 0.5199999901824217, 0.5, 0.7659750338246104, 1.0000000025739153, 0.9999999952638378, 0.17499999575526723]"
2333.0,"[3.912674151427399, 45.24149582501004, -129.48586964035766, 2.2798372985014623, 0.06382622446145546, -0.1975081944395145]","[-142.25006811386984, 2.2807305615893014]","[0.7781690261903041, 0.509565207573726, 0.5, 0.7534750338246103, 1.0000000025739153, 0.9999999952638378, 0.16249999575526722]"
2333.5,"[3.9126684311892808, 45.24149079543308, -129.5846237375774, 2.270467593613468, 0.06176014011379663, -0.2066444847001464]","[-142.11776160226256, 2.271307422731632]","[0.7464788853452338, 0.49913042496503035, 0.5, 0.7409750338246104, 1.0000000025739153, 0.9999999952638378, 0.1499999957552672]"
2334.0,"[3.9126627472664683, 45.24148577237409, -129.6879459799275, 2.260949914857957, 0.05941962757500071, -0.21552207637451196]","[-141.97352358254489, 2.2617305784812998]","[0.7147887445001634, 0.48869564235633467, 0.5, 0.7284750338246104, 1.0000000025739153, 0.9999999952638378, 0.1374999957552672]"
2334.5,"[3.9126571010108755, 45.24148075516632, -129.79570701811474, 2.25130892096995, 0.056809242150080035, -0.2241526285860625]","[-141.8174878093578, 2.2520255654926626]","[0.6830986036550931, 0.47826085974763904, 0.5, 0.7159750338246104, 1.0000000025739153, 0.9999999952638378, 0.12499999575526723]"
2335.0,"[3.91265149369267, 45.24147574312442, -129.90778333240777, 2.2415679001360544, 0.05405270467951833, -0.232375263874063]","[-141.6497806219938, 2.2422195132955944]","[0.6514084628100227, 0.46782607713894336, 0.5, 0.7034750338246104, 1.000000002710095, 0.9874999952638378, 0.11249999575526724]"
2335.5,"[3.9126459262303657, 45.24147073583478, -130.0239709643448, 2.231748802827102, 0.05116012661516479, -0.24019680272063929]","[-141.4735675444017, 2.2323351176459783]","[0.6197183219649524, 0.4573912945302477, 0.5, 0.6909750338246103, 1.000000002710095, 0.9749999952638377, 0.09999999575526727]"
2336.0,"[3.9126403994473407, 45.241465732889566, -130.14406936570515, 2.2218722745388306, 0.048141382222327715, -0.24762408069545006]","[-141.28923508901417, 2.222393753826408]","[0.588028181119882, 0.44695651192155206, 0.5, 0.6784750338246104, 1.000000002710095, 0.9624999952638378, 0.0874999957552673]"
2336.5,"[3.9126349140761807, 45.24146073388795, -130.26788140605288, 2.211957688335716, 0.04500611043925495, -0.25466394680958454]","[-141.0971660271749, 2.2124155045931935]","[0.5563380402748116, 0.4365217293128564, 0.5, 0.6659750338246104, 1.000000002710095, 0.9499999952638378, 0.07499999575526733]"
2337.0,"[3.9126294707629437, 45.241455738437175, -130.39521337945766, 2.2020162923005064, 0.04176371672256486, -0.2613232619684936]","[-140.89773963469108, 2.2024123046312996]","[0.5421583924741569, 0.42608694670416075, 0.5, 0.6534750338246104, 1.000000002710095, 0.9374999952638378, 0.06249999575526736]"
2337.5,"[3.9126240700878596, 45.24145074616955, -130.52587501044192, 2.1920474457393593, 0.038423375651501675, -0.26760888929259197]","[-140.69133527928648, 2.1923841725776314]","[0.5421583924741569, 0.4156521640954651, 0.5, 0.6409750338246104, 1.000000002710095, 0.9249999952638378, 0.04999999575526739]"
2338.0,"[3.912618712594901, 45.24144575676824, -130.6596794550882, 2.182052462130327, 0.034994033946769115, -0.2735276803328281]","[-140.47833310361327, 2.182333047429033]","[0.5421583924741569, 0.40521738148676945, 0.5, 0.6284750338246103, 1.000000002710095, 0.9124999952638377, 0.03749999575526741]"
2338.5,"[3.912613398787795, 45.24144076996132, -130.79644329525462, 2.17203265573463, 0.03148441193552686, -0.27908647829650934]","[-140.2591062403286, 2.172260832812799]","[0.5421583924741569, 0.3947825988780738, 0.5, 0.6159750338246104, 1.000000002710095, 0.8999999952638378, 0.024999995755267443]"
2339.0,"[3.9126081291307497, 45.24143578552022, -130.93598653440287, 2.1603902724435144, 0.027903005219433254, -0.28429211882443534]","[-140.03402193338079, 2.1605704586911387]","[0.5421583924741569, 0.3869452028559146, 0.5, 0.6034750338246104, 1.000000002710095, 0.8874999952638378, 0.01249999575526747]"
2339.5,"[3.9126029078653795, 45.24143080699232, -131.0781325938151, 2.1488074234168666, 0.02425826425997918, -0.2891495377507167]","[-139.80398881473673, 2.14894434695651]","[0.5421583924741569, 0.3869452028559146, 0.5, 0.5909750338246104, 1.000000002710095, 0.8749999952638378, -4.24473250199802e-09]"
2340.0,"[3.9125977351653565, 45.24142583405914, -131.22270736269044, 2.137088272571602, 0.020621593505413264, -0.2933995900832677]","[-139.56866204420115, 2.1371877631321436]","[0.5738485333192272, 0.3834862030013892, 0.5, 0.5784750338246104, 0.9875000027100951, 0.8624999952638378, -4.878472625868824e-09]"
2340.5,"[3.9125926114865854, 45.24142086705256, -131.3694071577321, 2.1252590047508035, 0.016998810138710022, -0.29707455765702234]","[-139.33014467476454, 2.1253269858590014]","[0.6055386741642976, 0.3834862030013892, 0.5, 0.5659750338246103, 0.9750000027100952, 0.8499999952638377, -4.878472625868824e-09]"
2341.0,"[3.9125875371786902, 45.24141590629158, -131.51794443656058, 2.1133185017679073, 0.013395464965774444, -0.3002055330473423]","[-139.08886136693866, 2.1133609555388784]","[0.637228815009368, 0.3834862030013892, 0.5, 0.5534750338246104, 0.9625000027100952, 0.8374999952638378, -4.878472625868824e-09]"
2341.5,"[3.912582512552057, 45.24141095214292, -131.66804720308426, 2.1012656602212787, 0.009816850180252185, -0.3028224222104342]","[-138.84522530236023, 2.1012885916438577]","[0.6689189558544384, 0.3834862030013892, 0.5, 0.5409750338246104, 0.9500000027100951, 0.8249999952638378, -4.878472625868824e-09]"
2342.0,"[3.9125775378796406, 45.241406005017964, -131.81945841418948, 2.089099392367627, 0.006268004022389508, -0.30495397934910307]","[-138.59962956047426, 2.089108795411386]","[0.7006090966995088, 0.3834862030013892, 0.5, 0.5284750338246104, 0.9375000027100953, 0.8124999952638378, -4.878472625868824e-09]"
2342.5,"[3.912572613398716, 45.241401065369864, -131.97193540386402, 2.076818626863644, 0.0027537153224628376, -0.30662784075983396]","[-138.35244776707316, 2.0768204524791902]","[0.7322992375445792, 0.3834862030013892, 0.5, 0.5159750338246104, 0.9250000027100953, 0.7999999952638378, -4.878472625868824e-09]"
2343.0,"[3.9125677393125744, 45.241396133690614, -132.12524932424395, 2.0645832421129624, -0.000721472068093643, -0.3078705576920316]","[-138.10403472248825, 2.064583368172769]","[0.7359385705457389, 0.3834862030013892, 0.5, 0.5034750338246103, 0.9125000027100952, 0.7874999952638377, -4.878472625868824e-09]"
2343.5,"[3.912562915416032, 45.24139121012481, -132.27918460309, 2.0524137627182975, -0.004153272411555818, -0.30870781428347854]","[-137.85472857056757, 2.0524179650030363]","[0.7359385705457389, 0.3834862030013892, 0.5, 0.4909750338246104, 0.9000000027100953, 0.7749999952638378, -4.878472625868824e-09]"
2344.0,"[3.9125581414260924, 45.241386294796044, -132.4335385102317, 2.040309818178935, -0.007537638888903091, -0.30916429041717086]","[-137.60487159462122, 2.0403237415070623]","[0.7359385705457389, 0.3834862030013892, 0.5, 0.4784750338246104, 0.8875000027100953, 0.7624999952638378, -4.878472625868824e-09]"
2344.5,"[3.91255341703274, 45.24138138785394, -132.5881206554403, 2.0282710401044075, -0.010837894641756503, -0.3093269589339146]","[-137.35479121929706, 2.028299995584105]","[0.7359385705457389, 0.3834862030013892, 0.5, 0.46597503382461036, 0.8872203338155935, 0.7499999952638378, -4.878472625868824e-09]"
2345.0,"[3.9125487418212677, 45.241376489547775, -132.74278413490725, 2.0160837738771087, -0.014001243571663479, -0.30902839311155034]","[-137.10572710964928, 2.0161323910180395]","[0.7676287113908092, 0.38090888372482795, 0.5, 0.4534750338246104, 0.8747203338155936, 0.7374999952638378, 0.012499995121527347]"
